"ID","language","title","abstract","lowerCorner","upperCorner","link","download","protocol","source","subject"
"CGEO:C06_pop_cidades_medias_50k_200K_2010","pt","C06_pop_cidades_medias_50k_200K_2010(CGEO:C06_pop_cidades_medias_50k_200K_2010)","","-72.6725313174358 -32.050445791803384","-34.8394300208048 -0.0383734790943944","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:C06_pop_cidades_medias_50k_200K_2010","WFS","IBGE","C06_pop_cidades_medias_50k_200K_2010,features"
"CGEO:C06_pop_cidades_pequenas_ate_25k_1950","pt","C06_pop_cidades_pequenas_ate_25k_1950(CGEO:C06_pop_cidades_pequenas_ate_25k_1950)","","-72.6701952128724 -33.51714817832527","-32.4351042461218 3.8428108227969653","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:C06_pop_cidades_pequenas_ate_25k_1950","WFS","IBGE","features,C06_pop_cidades_pequenas_ate_25k_1950"
"CGEO:C06_pop_cidades_pequenas_ate_25k_1980","pt","C06_pop_cidades_pequenas_ate_25k_1980(CGEO:C06_pop_cidades_pequenas_ate_25k_1980)","","-72.8960305859765 -33.51714817832527","-32.4351042461218 3.8428108227969653","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:C06_pop_cidades_pequenas_ate_25k_1980","WFS","IBGE","C06_pop_cidades_pequenas_ate_25k_1980,features"
"CGEO:C06_pop_cidades_pequenas_ate_25k_2010","pt","C06_pop_cidades_pequenas_ate_25k_2010(CGEO:C06_pop_cidades_pequenas_ate_25k_2010)","","-72.9165010261308 -33.68756686785839","-32.4351863280529 4.58544038739197","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:C06_pop_cidades_pequenas_ate_25k_2010","WFS","IBGE","features,C06_pop_cidades_pequenas_ate_25k_2010"
"CGEO:C06_pop_cidades_pequenas_ate_25k_50k_1950","pt","C06_pop_cidades_pequenas_ate_25k_50k_1950(CGEO:C06_pop_cidades_pequenas_ate_25k_50k_1950)","","-57.08834580536751 -31.329717036094994","-34.85507910393591 -2.904540237471443","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:C06_pop_cidades_pequenas_ate_25k_50k_1950","WFS","IBGE","C06_pop_cidades_pequenas_ate_25k_50k_1950,features"
"CGEO:C06_pop_cidades_pequenas_ate_25k_50k_1980","pt","C06_pop_cidades_pequenas_ate_25k_50k_1980(CGEO:C06_pop_cidades_pequenas_ate_25k_50k_1980)","","-61.944245486753594 -30.981117790821415","-35.0023012819728 2.819543297274942","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:C06_pop_cidades_pequenas_ate_25k_50k_1980","WFS","IBGE","features,C06_pop_cidades_pequenas_ate_25k_50k_1980"
"CGEO:C06_pop_cidades_pequenas_ate_25k_50k_2010","pt","C06_pop_cidades_pequenas_ate_25k_50k_2010(CGEO:C06_pop_cidades_pequenas_ate_25k_50k_2010)","","-69.9462443752272 -33.51986002982564","-35.110627357431696 -0.623637999979434","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:C06_pop_cidades_pequenas_ate_25k_50k_2010","WFS","IBGE","C06_pop_cidades_pequenas_ate_25k_50k_2010,features"
"CGEO:C07_ocorrencia_bueiro_decil_2010","pt","C07_ocorrencia_bueiro_decil_2010(CGEO:C07_ocorrencia_bueiro_decil_2010)","","-68.2096146409404 -31.73363693862638","-35.0139243934696 4.58544038739197","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:C07_ocorrencia_bueiro_decil_2010","WFS","IBGE","features,C07_ocorrencia_bueiro_decil_2010"
"CGEO:C08_domicilios_respons_mulher_domicilios_rur_2010","pt","C08_domicilios_respons_mulher_domicilios_rur_2010(CGEO:C08_domicilios_respons_mulher_domicilios_rur_2010)","","-67.5998687744141 -33.75208282383499","-28.836093902587898 5.271841525858608","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:C08_domicilios_respons_mulher_domicilios_rur_2010","WFS","IBGE","features,C08_domicilios_respons_mulher_domicilios_rur_2010"
"CGEO:C08_rendimento_domiciliar_per_capita_salvador_2010","pt","C08_rendimento_domiciliar_per_capita_salvador_2010(CGEO:C08_rendimento_domiciliar_per_capita_salvador_2010)","","-38.6258773803711 -13.01738071400188","-38.2671546936035 -12.755844115804042","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:C08_rendimento_domiciliar_per_capita_salvador_2010","WFS","IBGE","features,C08_rendimento_domiciliar_per_capita_salvador_2010"
"CGEO:Capitais_Brasileiras","pt","Capitais Brasileiras(CGEO:Capitais_Brasileiras)","","-67.815503422628 -30.0527569577521","-34.8578824071627 2.87876502861195","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:Capitais_Brasileiras","WFS","IBGE","Capitais_Brasileiras,features"
"CGEO:AtlasMar_CapitaisEstaduais","pt","Capitais Estaduais(CGEO:AtlasMar_CapitaisEstaduais)","","-67.8248291015625 -30.032251357214125","-34.8644065856934 2.8234841822648225","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:AtlasMar_CapitaisEstaduais","WFS","IBGE","AtlasMar_CapitaisEstaduais,features"
"CGEO:ANMS2010_08_dist_cap_est-2007_capital_aracaju","pt","Capitais Estaduais - Aracaju(CGEO:ANMS2010_08_dist_cap_est-2007_capital_aracaju)","Capitais Estaduais - Aracaju","-37.0721000009999 -10.91109999964873","-37.0719000009999 -10.910899999648736","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:ANMS2010_08_dist_cap_est-2007_capital_aracaju","WFS","IBGE","ANMS2010_08_dist_cap_est-2007_capital_aracaju,features"
"CGEO:ANMS2010_08_dist_cap_est-2007_capital_belo_horizonte","pt","Capitais Estaduais - Belo Horizonte(CGEO:ANMS2010_08_dist_cap_est-2007_capital_belo_horizonte)","Capitais Estaduais - Belo Horizonte","-43.956100000000006 -19.817099999397552","-43.9559 -19.81689999939756","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:ANMS2010_08_dist_cap_est-2007_capital_belo_horizonte","WFS","IBGE","ANMS2010_08_dist_cap_est-2007_capital_belo_horizonte,features"
"CGEO:ANMS2010_08_dist_cap_est-2007_capital_belem","pt","Capitais Estaduais - Belém(CGEO:ANMS2010_08_dist_cap_est-2007_capital_belem)","Capitais Estaduais - Belém","-48.5041 -1.4560999999519584","-48.503899999999994 -1.4558999999519648","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:ANMS2010_08_dist_cap_est-2007_capital_belem","WFS","IBGE","ANMS2010_08_dist_cap_est-2007_capital_belem,features"
"CGEO:ANMS2010_08_dist_cap_est-2007_capital_boa_vista","pt","Capitais Estaduais - Boa Vista(CGEO:ANMS2010_08_dist_cap_est-2007_capital_boa_vista)","Capitais Estaduais - Boa Vista","-60.673099999999906 2.8198999999072005","-60.67289999999989 2.820099999907194","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:ANMS2010_08_dist_cap_est-2007_capital_boa_vista","WFS","IBGE","features,ANMS2010_08_dist_cap_est-2007_capital_boa_vista"
"CGEO:ANMS2010_08_dist_cap_est-2007_capital_brasilia","pt","Capitais Estaduais - Brasília(CGEO:ANMS2010_08_dist_cap_est-2007_capital_brasilia)","Capitais Estaduais - Brasília","-47.930099999999904 -15.780099999505612","-47.9298999999999 -15.77989999950562","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:ANMS2010_08_dist_cap_est-2007_capital_brasilia","WFS","IBGE","features,ANMS2010_08_dist_cap_est-2007_capital_brasilia"
"CGEO:ANMS2010_08_dist_cap_est-2007_capital_campo_grande","pt","Capitais Estaduais - Campo Grande(CGEO:ANMS2010_08_dist_cap_est-2007_capital_campo_grande)","Capitais Estaduais - Campo Grande","-54.646100000000004 -20.443099999381715","-54.64589999999999 -20.442899999381723","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:ANMS2010_08_dist_cap_est-2007_capital_campo_grande","WFS","IBGE","ANMS2010_08_dist_cap_est-2007_capital_campo_grande,features"
"CGEO:ANMS2010_08_dist_cap_est-2007_capital_cuiaba","pt","Capitais Estaduais - Cuiabá(CGEO:ANMS2010_08_dist_cap_est-2007_capital_cuiaba)","Capitais Estaduais - Cuiabá","-56.097100000000005 -15.596099999510693","-56.0969 -15.595899999510696","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:ANMS2010_08_dist_cap_est-2007_capital_cuiaba","WFS","IBGE","features,ANMS2010_08_dist_cap_est-2007_capital_cuiaba"
"CGEO:ANMS2010_08_dist_cap_est-2007_capital_curitiba","pt","Capitais Estaduais - Curitiba(CGEO:ANMS2010_08_dist_cap_est-2007_capital_curitiba)","Capitais Estaduais - Curitiba","-49.27310000000001 -25.428099999267594","-49.27289999999999 -25.4278999992676","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:ANMS2010_08_dist_cap_est-2007_capital_curitiba","WFS","IBGE","features,ANMS2010_08_dist_cap_est-2007_capital_curitiba"
"CGEO:ANMS2010_08_dist_cap_est-2007_capital_florianopolis","pt","Capitais Estaduais - Florianópolis(CGEO:ANMS2010_08_dist_cap_est-2007_capital_florianopolis)","Capitais Estaduais - Florianópolis","-48.549099999948005 -27.597099998651675","-48.548899999948006 -27.596899998651686","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:ANMS2010_08_dist_cap_est-2007_capital_florianopolis","WFS","IBGE","features,ANMS2010_08_dist_cap_est-2007_capital_florianopolis"
"CGEO:ANMS2010_08_dist_cap_est-2007_capital_fortaleza","pt","Capitais Estaduais - Fortaleza(CGEO:ANMS2010_08_dist_cap_est-2007_capital_fortaleza)","Capitais Estaduais - Fortaleza","-38.5430999999999 -3.7170999998776852","-38.5428999999999 -3.7168999998776915","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:ANMS2010_08_dist_cap_est-2007_capital_fortaleza","WFS","IBGE","ANMS2010_08_dist_cap_est-2007_capital_fortaleza,features"
"CGEO:ANMS2010_08_dist_cap_est-2007_capital_goiania","pt","Capitais Estaduais - Goiânia(CGEO:ANMS2010_08_dist_cap_est-2007_capital_goiania)","Capitais Estaduais - Goiânia","-49.254100001000005 -16.679099999480613","-49.253900001000005 -16.67889999948062","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:ANMS2010_08_dist_cap_est-2007_capital_goiania","WFS","IBGE","features,ANMS2010_08_dist_cap_est-2007_capital_goiania"
"CGEO:ANMS2010_08_dist_cap_est-2007_capital_joao_pessoa","pt","Capitais Estaduais - João Pessoa(CGEO:ANMS2010_08_dist_cap_est-2007_capital_joao_pessoa)","Capitais Estaduais - João Pessoa","-34.8630999999999 -7.115099999767709","-34.8628999999999 -7.114899999767717","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:ANMS2010_08_dist_cap_est-2007_capital_joao_pessoa","WFS","IBGE","ANMS2010_08_dist_cap_est-2007_capital_joao_pessoa,features"
"CGEO:ANMS2010_08_dist_cap_est-2007_capital_macapa","pt","Capitais Estaduais - Macapá(CGEO:ANMS2010_08_dist_cap_est-2007_capital_macapa)","Capitais Estaduais - Macapá","-51.0661 0.0388999989987718","-51.0659 0.0390999989987652","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:ANMS2010_08_dist_cap_est-2007_capital_macapa","WFS","IBGE","ANMS2010_08_dist_cap_est-2007_capital_macapa,features"
"CGEO:ANMS2010_08_dist_cap_est-2007_capital_maceio","pt","Capitais Estaduais - Maceió(CGEO:ANMS2010_08_dist_cap_est-2007_capital_maceio)","Capitais Estaduais - Maceió","-35.73510000000001 -9.666099999687194","-35.734899999999996 -9.665899999687202","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:ANMS2010_08_dist_cap_est-2007_capital_maceio","WFS","IBGE","features,ANMS2010_08_dist_cap_est-2007_capital_maceio"
"CGEO:ANMS2010_08_dist_cap_est-2007_capital_manaus","pt","Capitais Estaduais - Manaus(CGEO:ANMS2010_08_dist_cap_est-2007_capital_manaus)","Capitais Estaduais - Manaus","-60.0251 -3.102099999897873","-60.02490000000001 -3.10189999989788","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:ANMS2010_08_dist_cap_est-2007_capital_manaus","WFS","IBGE","features,ANMS2010_08_dist_cap_est-2007_capital_manaus"
"CGEO:ANMS2010_08_dist_cap_est-2007_capital_natal","pt","Capitais Estaduais - Natal(CGEO:ANMS2010_08_dist_cap_est-2007_capital_natal)","Capitais Estaduais - Natal","-35.209100000999904 -5.795100000810136","-35.2089000009999 -5.794900000810141","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:ANMS2010_08_dist_cap_est-2007_capital_natal","WFS","IBGE","features,ANMS2010_08_dist_cap_est-2007_capital_natal"
"CGEO:ANMS2010_08_dist_cap_est-2007_capital_palmas","pt","Capitais Estaduais - Palmas(CGEO:ANMS2010_08_dist_cap_est-2007_capital_palmas)","Capitais Estaduais - Palmas","-48.3331 -10.167100000671716","-48.332899999999995 -10.166900000671724","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:ANMS2010_08_dist_cap_est-2007_capital_palmas","WFS","IBGE","ANMS2010_08_dist_cap_est-2007_capital_palmas,features"
"CGEO:ANMS2010_08_dist_cap_est-2007_capital_porto_alegre","pt","Capitais Estaduais - Porto Alegre(CGEO:ANMS2010_08_dist_cap_est-2007_capital_porto_alegre)","Capitais Estaduais - Porto Alegre","-51.2300999999363 -30.033099998820205","-51.2298999999363 -30.032899998820216","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:ANMS2010_08_dist_cap_est-2007_capital_porto_alegre","WFS","IBGE","ANMS2010_08_dist_cap_est-2007_capital_porto_alegre,features"
"CGEO:ANMS2010_08_dist_cap_est-2007_capital_porto_velho","pt","Capitais Estaduais - Porto Velho(CGEO:ANMS2010_08_dist_cap_est-2007_capital_porto_velho)","Capitais Estaduais - Porto Velho","-63.90409999999991 -8.76209999971547","-63.903899999999894 -8.761899999715478","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:ANMS2010_08_dist_cap_est-2007_capital_porto_velho","WFS","IBGE","ANMS2010_08_dist_cap_est-2007_capital_porto_velho,features"
"CGEO:ANMS2010_08_dist_cap_est-2007_capital_recife","pt","Capitais Estaduais - Recife(CGEO:ANMS2010_08_dist_cap_est-2007_capital_recife)","Capitais Estaduais - Recife","-34.881099999 -8.054099999737849","-34.88089999899999 -8.053899999737853","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:ANMS2010_08_dist_cap_est-2007_capital_recife","WFS","IBGE","features,ANMS2010_08_dist_cap_est-2007_capital_recife"
"CGEO:ANMS2010_08_dist_cap_est-2007_capital_rio_branco","pt","Capitais Estaduais - Rio Branco(CGEO:ANMS2010_08_dist_cap_est-2007_capital_rio_branco)","Capitais Estaduais - Rio Branco","-67.810099999 -9.97509999967763","-67.80989999899998 -9.974899999677637","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:ANMS2010_08_dist_cap_est-2007_capital_rio_branco","WFS","IBGE","features,ANMS2010_08_dist_cap_est-2007_capital_rio_branco"
"CGEO:ANMS2010_08_dist_cap_est-2007_capital_rj","pt","Capitais Estaduais - Rio de Janeiro(CGEO:ANMS2010_08_dist_cap_est-2007_capital_rj)","Capitais Estaduais - Rio de Janeiro","-43.2081 -22.903099999322922","-43.20789999999999 -22.90289999932293","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:ANMS2010_08_dist_cap_est-2007_capital_rj","WFS","IBGE","ANMS2010_08_dist_cap_est-2007_capital_rj,features"
"CGEO:ANMS2010_08_dist_cap_est-2007_capital_salvador","pt","Capitais Estaduais - Salvador(CGEO:ANMS2010_08_dist_cap_est-2007_capital_salvador)","Capitais Estaduais - Salvador","-38.511100001 -12.971099999586649","-38.510900000999996 -12.970899999586656","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:ANMS2010_08_dist_cap_est-2007_capital_salvador","WFS","IBGE","ANMS2010_08_dist_cap_est-2007_capital_salvador,features"
"CGEO:ANMS2010_08_dist_cap_est-2007_capital_sao_luis","pt","Capitais Estaduais - São Luís(CGEO:ANMS2010_08_dist_cap_est-2007_capital_sao_luis)","Capitais Estaduais - São Luís","-44.3030999999999 -2.5300999999166365","-44.302899999999894 -2.5298999999166427","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:ANMS2010_08_dist_cap_est-2007_capital_sao_luis","WFS","IBGE","features,ANMS2010_08_dist_cap_est-2007_capital_sao_luis"
"CGEO:ANMS2010_08_dist_cap_est-2007_capital_teresina","pt","Capitais Estaduais - Teresina(CGEO:ANMS2010_08_dist_cap_est-2007_capital_teresina)","Capitais Estaduais - Teresina","-42.80210000100001 -5.089099999832987","-42.80190000099999 -5.088899999832994","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:ANMS2010_08_dist_cap_est-2007_capital_teresina","WFS","IBGE","features,ANMS2010_08_dist_cap_est-2007_capital_teresina"
"CGEO:ANMS2010_08_dist_cap_est-2007_capital_vitoria","pt","Capitais Estaduais - Vitória(CGEO:ANMS2010_08_dist_cap_est-2007_capital_vitoria)","Capitais Estaduais - Vitória","-40.338100000000004 -20.31909999938491","-40.33789999999999 -20.318899999384918","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:ANMS2010_08_dist_cap_est-2007_capital_vitoria","WFS","IBGE","ANMS2010_08_dist_cap_est-2007_capital_vitoria,features"
"CGEO:AtlasMar_CapitaisFederais","pt","Capitais Federais da América do Sul(CGEO:AtlasMar_CapitaisFederais)","","-77.16798400878909 -34.845115660736","-47.92429733276371 10.42486190762276","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:AtlasMar_CapitaisFederais","WFS","IBGE","AtlasMar_CapitaisFederais,features"
"CGEO:Capitais_Internacionais","pt","Capital internacional(CGEO:Capitais_Internacionais)","","-78.5242794793439 -34.9200000317264","-52.3299955071686 10.4960430091885","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:Capitais_Internacionais","WFS","IBGE","Capitais_Internacionais,features"
"CGEO:ANMS2010_09_soma_carga_aereo_1_ligacao_2008","pt","Carga transportada por via aérea - 1ª ligação(CGEO:ANMS2010_09_soma_carga_aereo_1_ligacao_2008)","","-69.9380035400391 -31.772001265634422","-34.8809967041016 -0.1299999952273406","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:ANMS2010_09_soma_carga_aereo_1_ligacao_2008","WFS","IBGE","ANMS2010_09_soma_carga_aereo_1_ligacao_2008,features"
